super_opeid,name,type,tier,tier_name,iclevel,region,state,cz,czname,cfips,county,multi,count,female,married,mr_kq5_pq1,mr_ktop1_pq1,par_mean,par_median,par_rank,par_q1,par_q2,par_q3,par_q4,par_q5,par_top10pc,par_top5pc,par_top1pc,par_toppt1pc,k_rank,k_mean,k_median,k_median_nozero,k_0inc,k_q1,k_q2,k_q3,k_q4,k_q5,k_top10pc,k_top5pc,k_top1pc,k_rank_cond_parq1,k_rank_cond_parq2,k_rank_cond_parq3,k_rank_cond_parq4,k_rank_cond_parq5,kq1_cond_parq1,kq2_cond_parq1,kq3_cond_parq1,kq4_cond_parq1,kq5_cond_parq1,kq1_cond_parq2,kq2_cond_parq2,kq3_cond_parq2,kq4_cond_parq2,kq5_cond_parq2,kq1_cond_parq3,kq2_cond_parq3,kq3_cond_parq3,kq4_cond_parq3,kq5_cond_parq3,kq1_cond_parq4,kq2_cond_parq4,kq3_cond_parq4,kq4_cond_parq4,kq5_cond_parq4,kq1_cond_parq5,kq2_cond_parq5,kq3_cond_parq5,kq4_cond_parq5,kq5_cond_parq5,ktop1pc_cond_parq1,ktop1pc_cond_parq2,ktop1pc_cond_parq3,ktop1pc_cond_parq4,ktop1pc_cond_parq5,shareimputed,imputed
1969,Kentucky Wesleyan College,2,6,Selective private,1,3,KY,13200,Owensboro,21059,Daviess,0,147,.5004988841188738,.6505505333141405,.0144553788419315,0,88167.26364087302,82500,.5994873552365638,.0874047088798063,.0988952965160187,.2454269843004978,.3344295220130605,.2338434882906169,.085050106825742,.0343616226193856,.0048166865497709,.0003509188020143,.6087537869161083,46655.01517325681,38800,40300,.0960433471635356,.1028573949975764,.1010873673743964,.2228085270897839,.2947461161716526,.2785005943665909,.1459311094481388,.0644843584251782,.0141790938407806,.4980193317071651,.5469024556429207,.5683759387388251,.6535780709616992,.6545740415990488,.2249151516761994,.183233664185743,.1627605739793815,.263706170038755,.1653844401199211,.1334242239435358,.1326370802531394,.2638309962183503,.2506040672850866,.219503632299888,.1450464221844618,.097262675495426,.2560442843483536,.2914322677476194,.2102143502241391,.0551129546675157,.0699369109006113,.2176595158019455,.3362098743829319,.3210807442469955,.0683107257064124,.1056041640659928,.2003857274760015,.2691951864059882,.3565041963456052,0,.0016330685476404,.0190448621151189,.0141409046262444,.0197325656828915,0,0
3065,Kenyon College,2,2,Other elite schools (public and private),1,2,OH,15900,Columbus,39083,Knox,0,402,.5570020832825656,.5227425481944931,.0064360078439858,.0016890481115425,360158.4906198176,168400,.825174887975057,.0213477135200385,.0434002466679145,.0873486458496558,.155458191861103,.692445202101288,.5450442524296332,.4185583394261735,.1448605232447336,.0179585945988645,.6564377559261766,65627.21873704395,48000,52100,.0897762566730751,.101390725995374,.1283260378271102,.1305689694515296,.2290839106076319,.4106303561183542,.2390215656848294,.1405070495990972,.0494309830816866,.5885476875265637,.6223045411592297,.6410514966370059,.6429166267958051,.6656466100741778,.1270098863753279,.2691046685884208,.1456315289076946,.1567692705741517,.3014846455544052,.123250187115432,.1602162341314438,.055869800218021,.3471950981116554,.3134686804234477,.1036486079481769,.1305142078526368,.1441301743247787,.2513195475058211,.3703874623685864,.0722732567698263,.1291238098451689,.1957204755729581,.2664820468658492,.3364004109461976,.1054830493686268,.1215320010789038,.1184489099457502,.212709471398425,.4418265682082943,.0791207971737608,.0158993562388197,.0460075800383836,.0144853808951946,.0588946647708797,0,0
13,Kern & North Orange County Community College Districts,1,9,Two-year (public and private not-for-profit),2,4,CA,38300,Los Angeles,6059,Orange,1,8556.333333333334,.5139554148269455,.4596849146677014,.0278057439263404,.0003148935960168,77913.8857227468,63600,.5158830729036255,.1782108042760015,.1905873025615046,.200549015003997,.2230034005208306,.2076494776376663,.0827484232025192,.0278134407727605,.0022144954954694,.0001908067955604,.5238622159939051,35529.03559573927,30000,36300,.1586713537685853,.1762295228133297,.1833129838279483,.2050034289720011,.217378288588419,.2180757757983019,.0993181644899012,.040495432226848,.0037264917943324,.4858082312578406,.5125896593742225,.5246041458709764,.5321470184122574,.557253607321902,.1917484299421016,.2201878157426944,.2315330080138079,.2005034838730384,.1560272624283577,.180105045728468,.1936895066629428,.2191138275998381,.2106588379055621,.1964327821031889,.1706450241470685,.1826904212857699,.2117013017688279,.2233522954155308,.2116109573828029,.1809663751426149,.1647022804294069,.195855248273124,.2216217133486723,.236854382806182,.1596601055008336,.1627301123937853,.1726397702970939,.2277011422207037,.2772688695875835,.0017669725317499,.0027842050560777,.0027861116347295,.0046588036060045,.0061800448089977,0,0
2262,Kettering University,2,4,Highly selective private,1,2,MI,11600,Detroit,26049,Genesee,0,502,.1782046060756858,.6751516147913685,.031106481675207,0,118244.3909051295,100100,.6921937237697768,.041647801299897,.0919112917588314,.1549344128883812,.3073716096771153,.404134884375775,.1906763557122048,.0672132907977023,.0051637677713743,.0000209759518368,.8390053547735981,85388.95225348606,85400,85600,.0391723827210318,.0416765044322057,.025981785548995,.0382998208023976,.0919291153371473,.8021127738792544,.6073269581652258,.2810023598580722,.0239466118730769,.7978627581995322,.8125445181392579,.832891038570746,.8471672048131783,.8453996193361473,.0732663883269314,.0001996046429578,.0611830169585883,.118457259686673,.7468937303848495,.0514245587193822,.0303404101276827,.0543108290006235,.1682280320132491,.6956961701390624,.0283762467120044,.0209572725473191,.05326655823446,.1346332106839132,.7627667118223033,.0374555314586291,.0196505994556236,.0343412732968723,.0890169199769647,.8195356758119103,.0445133528547375,.0343890309913955,.0295731680264026,.0576861455362937,.8338383025911708,0,.0506092422365278,.0158820229513148,.0218111217792727,.0250665308149005,0,0
2744,Keuka College,2,6,Selective private,1,1,NY,18000,Buffalo,36123,Yates,0,199.3333333333333,.7008313712069023,.6238417250655567,.0228018658968969,0,72568.87698578596,67700,.5337644225378898,.1279282151665953,.159547139000611,.2549600642159766,.2863666399300911,.1711979416867259,.0577171733571734,.0116578939862948,.002725372990137,0,.6291495229525451,42738.32154055185,42100,44000,.0654268155628223,.0748577423033021,.0960333029399049,.1852913246379723,.3836342320089962,.2601833981098245,.0769050580801374,.0199882446423821,.0019352523490867,.5904156463999414,.6213740936689154,.6196488931426236,.6371959613318428,.6660293638706208,.0916874108577001,.1135394356964993,.256495209520785,.3600384064844051,.1782395374406107,.0710495469060626,.1340895102241018,.1350901385749502,.4429531275265968,.2168176767682885,.0969347791885199,.1063268561557776,.1545690902714998,.3716579296175709,.270511344766632,.0710815930674191,.0574576013860403,.2338975017577348,.3615859510665843,.2759773527222215,.0392685156280595,.0966820358363059,.1433178347753325,.4007009251242759,.3200306886360261,0,.0001621095337624,.0004659219512158,.0062528119427798,0,0,0
3280,Keystone College,2,6,Selective private,1,1,PA,18800,Scranton,42131,Wyoming,0,238.3333333333333,.5088111624434277,.4744563931768591,.0102625919582093,0,73812.28425480769,60200,.488753060986112,.15415060292164,.2213723991537106,.2455639042374709,.2620023106106442,.1169107830765344,.0443838352402607,.0237299954531701,.0069930540889476,.0000127554769838,.5122058244942621,31921.51899038462,29900,33300,.1154277718150532,.1311041427514982,.1954234437712635,.2590421807575074,.2749608014710601,.139469431248671,.0539615306612495,.020727985623208,.0012974421250117,.4350001624830953,.4987103409283645,.5164301177004834,.5509072683907889,.5439533260318783,.1685438792644911,.3177896431831688,.18450476037335,.2625866161822976,.0665751009966927,.1269892080825635,.2152899190014764,.3222160735415776,.2146434323613422,.1208613670130404,.1437649183774109,.1577823058994541,.2803757526363054,.2567847456197098,.1612922774671198,.096370769494915,.1551227903649812,.2574000260209969,.3564953577945592,.134611056324548,.1407762151533268,.1658406839719078,.1965716832431028,.2609435308963111,.2358678867353515,0,0,0,.0049520255069041,0,0,0
9204,Kiamichi Technology Center,1,12,Less than two-year schools of any type,3,3,OK,30100,Fort Smith,40121,Pittsburg,0,111,.5417852373861426,.470104700527071,.0349966541001371,.0079851717907626,41781.63862486059,29800,.3057638483915919,.4362011543917581,.2295843742281882,.1778992409800216,.119959612008784,.0363556183912481,.0123822850671471,.002772612007653,.000773274847256,.0001291999664501,.4290838723651437,25526.0321890669,18000,28200,.2263413567146701,.2731542261439383,.2333192581337357,.2021225442114595,.1795598622207547,.1118441092901118,.0598939166572747,.0469635595568713,.0089957082703995,.387560352399179,.4439181338876201,.4246374987362778,.4584359421874213,.7585195087515384,.3309954659356566,.272641241558638,.1897685527933864,.1263641998621056,.0802305398502135,.1947785678695268,.2960806413507976,.1974322870677284,.2085260153604409,.1031824883515064,.2845993489776836,.1549019894107883,.2016686349206722,.2358514812456874,.1229785454451687,.2128265503590778,.1288911796695957,.2942496492119382,.2054013949319206,.1586312258274678,.2171578414438003,.0934838401559586,.0782036897626108,.2741712814042175,.3369833472334128,.0183061684050268,.0002618839462803,.0005104193936185,.0021988344125104,.0163891441921009,1,1
3580,Kilgore College,1,9,Two-year (public and private not-for-profit),2,3,TX,33400,Longview,48183,Gregg,0,903.6666666666666,.5591528834077715,.4998682249366292,.0200101895061228,.0004180421351336,70444.44696664054,59900,.4888048212011992,.1819056299568369,.1992212454995587,.2405493411652309,.2404781728865335,.1378456104918401,.0493248991973283,.0208283158466467,.0044633435395971,.000055025381145,.5162477773604822,34660.80372354528,28900,33400,.1391411250541677,.15540608996442,.2144255372305274,.2234229551489326,.2091345926653611,.1976108249907588,.0912691124748234,.0409497548923946,.0049616638190776,.4685561390368976,.4905951558796078,.5256155998844891,.5457055612007924,.5485197309416979,.1544507024774308,.2917925413758362,.2552459773910439,.1885076441035571,.110003134652132,.1678779562161002,.2412494389072768,.2428317915060887,.1902039986421174,.157836814728417,.1492981477143318,.2028789187336807,.2148198266470731,.2222268211483958,.2107762857565185,.1479669001926385,.1828636997108268,.2041774932371974,.2304918096923472,.23450009716699,.1622786619610037,.1487729553017108,.2019652602660551,.2036085779430047,.2833745445282258,.0022981264254042,.0039395415287636,.0030753189719787,.0055518357422144,.0122159859849133,0,0
3496,King University,2,6,Selective private,1,3,TN,100,Johnson City,47163,Sullivan,0,121.6666666666667,.6366412404465349,.6951158360259174,.0003450345104626,.0000215136281901,175558.9492936644,76000,.5926600323964472,.0746967415630598,.1622794478881077,.2479440957993391,.2468613792499818,.2682183354995117,.121307226260231,.0800052301524437,.0140871275471498,.0027146417238178,.5733259067733261,47819.18995077055,37100,40900,.1124811797721745,.1419158822959777,.1375178190771947,.1866339967586244,.2999359421759367,.2339963596922665,.1312161732209872,.0699707020431349,.0087975445101202,.4381119225123157,.4631501425618995,.6130791216680447,.6031073237118656,.6134829289292635,.2906840339726233,.19600011786834,.2582048546095961,.2504918561782168,.0046191373712238,.2365250512716959,.188768370223675,.2000050017622509,.2705443521552802,.1041572245870981,.0996612729648878,.1207364756405784,.2342888026025509,.2997358807198414,.2455775680721415,.1007134041105161,.1201976604123263,.1872039540762518,.3033202890569895,.2885646923439164,.1202263196604824,.1216768624424175,.1140350174950231,.328558529137863,.3155032712642139,.0002880129405907,.0001069646930212,.0000748052718596,.0117930032227719,.0217318779985066,0,0
2937,King's College,3,11,Two-year for-profit,2,3,NC,900,Charlotte,37119,Mecklenburg,0,126.5,.7784457929142636,.2370613100925945,.0056812943267659,.0000272293614424,56307.80203959873,54700,.4519621134079491,.1997576978228183,.2933904487846718,.2379437066407469,.176418779917619,.0924893668341439,.009191640104539,.009191640104539,.0022518817499403,.0001291999664501,.4633380095613155,25585.06907721167,21600,24700,.1024605990322267,.1148275656099906,.2422646649751671,.386687850953824,.2151803401443145,.0410395783167039,.0102764413624554,.0012653631192074,.0010913834226868,.4667222490004267,.4954442428512823,.4186290302625123,.4585059953474805,.4784206972411412,.0525364132970191,.2658383541461667,.5135803796373518,.1396039247916004,.028440928127862,.0874934065615385,.1861676395758178,.4197888444112572,.2711854601973324,.0353646492540542,.2253014366716352,.2547415012375663,.2544116260301402,.2335323196401755,.0320131164204829,.1382221685731875,.2891707254540847,.2511612642154933,.2642650900712444,.05718075168599,.0072358321139445,.2477291953190641,.6064369562491014,.0599126939521014,.0786853223657887,.0001363119506239,.0004520514504543,.0007872752203345,.0022962421700597,.003666357212931,1,1
3282,"King's College of Wilkes-Barre, PA",2,6,Selective private,1,1,PA,18800,Scranton,42079,Luzerne,0,368.6666666666667,.5050745547410592,.6701761071871677,.0165032566581308,.0016311306127361,112238.2986974458,89900,.657962288552555,.0434020765763809,.1180523037889292,.2045400738203824,.2828743756171581,.3511311701971496,.1733652992312128,.071014376030477,.0129813370155928,.0010859813263767,.6987104049831497,58286.97619518534,52400,53300,.0496984641581343,.0526870736897735,.0808280752553843,.1350119591421021,.2825886626176846,.4488842292950556,.2439994125696031,.1096658733408986,.0158515226420478,.6961613798658843,.6973337846358475,.6502205659424849,.7006847893458811,.7261439099449792,.0634655764994213,.1128628722272575,.1646477619971934,.2787826128179541,.3802411764581738,.0476529180202262,.0356121970320982,.1507683935021366,.3308201477291566,.4351463437163824,.0616004684795861,.1021091258478964,.2103547902147122,.2618651483143298,.3640704671434754,.0449781006746602,.0922905004508651,.1310459508751404,.3068379760181815,.4248474719811528,.0540655009305922,.0704393873284962,.085357908583019,.2593797640598662,.5307574390980264,.0375818564778946,.0006293386672878,.0040544928323261,.0186290949306037,.0229176386853414,0,0
2694,Kingsborough Commmunity College/CUNY,1,9,Two-year (public and private not-for-profit),2,1,NY,19400,New York,36047,Kings,0,1624.666666666667,.5056940119837364,.3207768142455711,.0497661885470097,.0016389886095679,56519.94413277082,40700,.4044812659247273,.2710601152961674,.2744278231127195,.1978254876674395,.1488202126149263,.1078663613087472,.0425727203041988,.0138200008572921,.0016059733477771,.0002285616431529,.525145206356506,37527.93571838454,31300,37300,.1646938291567488,.1765763093577274,.1849955312584243,.1902757402029773,.2168207111330565,.2313317080478143,.1154091374571812,.0476877305360116,.0055446154468311,.4971809526007343,.5201607560849747,.535802099870569,.5558475605718514,.5461946755195183,.1725337473862781,.2251989229377445,.2100530266174462,.2086159581207897,.1835983449377416,.1773278460678978,.1813331581522292,.1973870262933695,.2348074614826441,.2091445080038593,.1872104639781126,.1589335663251761,.1908043346995899,.2354526790895799,.2275989559075415,.1584940695735828,.1688893998025498,.178314218375434,.1949819107721414,.2993204014762919,.1902676090207084,.1633035037682438,.1380182850410976,.1876373156623006,.3207732865076497,.006046587148305,.0029432441787026,.0030115966739375,.005687633552222,.0153496725867734,0,0
4076,Kirkwood Community College,1,9,Two-year (public and private not-for-profit),2,2,IA,22200,Cedar Rapids,19113,Linn,0,2688.333333333334,.5028107041242473,.5695742002201613,.0091230992288324,6.77692271076e-06,86485.51625464972,75000,.5819661326165977,.0810216903009154,.1492296919784551,.2519887659309787,.3183854979460776,.1993743538435732,.0764954474666292,.0325662554227282,.0058782440950887,.0000419885994716,.5541096950281319,35665.98417012167,33900,36100,.0885002401467443,.0996035105862733,.1641520127442959,.2622561114780636,.3029865194823933,.171001845708974,.0586865262097811,.0217162841807425,.0027074290656619,.4918107020322832,.5353301095356501,.5529341649284884,.5725016231723107,.5655983273907619,.1175712736154354,.2483696074993295,.2797241396969385,.2417342768955017,.1126007022927951,.1137092713742384,.1646256095495422,.2979569323964195,.2867575534593954,.1369506332204045,.0940724554104863,.1691003423554184,.2700945727171834,.2963025461449232,.1704300833719888,.085348233452846,.1452618201225367,.2611889952173955,.3294307478678812,.1787702033393404,.1114990245365291,.1534852111599852,.2202328454338281,.3062438652133955,.2085390536562621,.0000836433143469,.0008359051081439,.0014094828275958,.0027145691623803,.0068035680727699,0,0
7684,Kishwaukee College,1,9,Two-year (public and private not-for-profit),2,2,IL,24400,Rockford,17037,DeKalb,0,671,.4792791720030027,.5072301623244458,.0106723597713902,.0000136984774499,89514.67067576379,76400,.5780000880293981,.1003095979337529,.1408464336684267,.2281689572106098,.3197423555471816,.2109326556400288,.0688966360411357,.0335245557976965,.006441633291524,7.79573561638e-06,.536270945067602,34353.08494201752,30700,36300,.1210573287268983,.1372287449071415,.1829646316727099,.2262325186258046,.2513805274787293,.2021935773156144,.0682370023375356,.0229305218649825,.001939896332796,.4467005620562964,.5127684803845216,.5230858141192736,.5505596617828006,.5871627192501991,.2043857646196049,.2253174933029536,.2606586834876123,.203243855131467,.1063942034583623,.1571068465837687,.2092077516470591,.2294717342625178,.2374057023209766,.1668079651856778,.1432796819293067,.1919674478089137,.2440584422494918,.2408570048236979,.17983742318859,.1163495039419187,.1753674275851598,.2273327741841822,.257926894704148,.2230233995845913,.1171232204002488,.1470779948005983,.1867477484312427,.2850636232778239,.2639874130900862,.0001365619814258,0,0,.0032256362131506,.0042422323451999,0,0
34283,Klamath Community College,1,9,Two-year (public and private not-for-profit),2,4,OR,36501,Klamath Falls,41035,Klamath,0,128,.5964151025873189,.4657763955308978,.0162017381209153,.0000642246765591,56753.79312723147,53600,.4406988278835653,.2776205510052529,.1860017573928838,.2340237118097198,.2224742794657895,.0798797003263541,.0496408413735155,.0069758079587186,.0012853978432871,.0001291999664501,.4359467201083628,26171.64854837825,18200,29200,.2195808213037283,.220927118786193,.2333900119684801,.2668126454127984,.1950597769252039,.0838104469073247,.0422555042634636,.0173710288912023,.000754786983467,.3869864127029656,.4016534908358178,.4433666874512156,.498331226869221,.4904736139539376,.2660154728961858,.3577112687200898,.1971575067697969,.1207564620647589,.0583592895491688,.2143577641897869,.1923024700281483,.4215396247260221,.1270106728462756,.044789468209767,.178518009866984,.2641884672392869,.2197168992367754,.2586889104048787,.078887713252075,.2159463436691305,.1230866390062128,.227186742035092,.2976623865620449,.1361178887275198,.2176382885598818,.1139643487240011,.3969517607611463,.139579004369177,.1318665975857939,.0002313397777166,.0009832614593461,.0006187467096415,.0016310763954546,0,1,1
1704,Knox College,2,4,Highly selective private,1,2,IL,23700,Galesburg,17095,Knox,0,240,.5510872861005527,.5600175422482253,.0108170604341955,.0006938154989435,132051.7688137827,99900,.6915162479798213,.0424751740931459,.0998489958322951,.162483548325546,.2728295342793682,.4223627474696448,.2350980487806247,.1144681500971886,.0178613157561612,.0015523629663704,.6427766536224813,51398.62052660842,44700,46800,.0693462384248794,.0786096848054727,.1171484468147461,.1894169055802304,.2794930216225335,.3353319411770173,.1806749286778195,.0936456684379345,.0191121301031011,.6475480399703757,.6085981914779737,.6060935429165101,.6585013656621666,.6543313085164714,.0873054334218567,.0537398176229535,.2663223916283505,.3379645268790044,.2546678304478349,.1275267241580902,.1225495567121035,.1835755691163236,.2662171990151658,.3001309509983169,.0864157365247354,.1258503783270926,.2658808648448545,.2484009598450187,.2734520604582988,.0783747675567935,.1028612286513786,.1863094170321243,.2688784510311079,.3635761357285957,.0633196684588719,.1281296509108267,.1556553033064055,.2955690299945225,.3573263473293736,.0163346122471927,.0141516232847665,.0300165031641303,.0080030352553513,.0235452510084821,.3361111111111111,1
3322,Kutztown University Of Pennsylvania,1,5,Selective public,1,1,PA,19100,Reading,42011,Berks,0,1406,.6003452925786073,.6178805639869288,.0088745097965491,.0000184833589198,104947.790810959,94100,.6721725130940343,.0433353462875363,.0983779888443753,.1763622860545672,.3276996507959458,.3542247280175753,.1491489121915606,.0520629756428185,.0046299128767126,.0002656916378092,.6220429847557375,44412.1127015173,43100,45800,.0789888469937742,.0869496818495159,.1189721650420489,.1715324634378538,.3406612667355344,.2818844229350469,.1066353718510393,.038210204573266,.0043444548771812,.5487555714510469,.588660105646024,.6077661556110048,.6256226103924191,.6440768166140054,.1294223397733872,.1691469816495154,.1874553756408115,.3091884359371064,.2047868669991795,.107920113903932,.1321497599825521,.1778623476525778,.345847315326038,.2362204631349003,.0921101827459167,.1272589485988497,.1886234002694351,.3399552939342388,.2520521744515599,.0819013586889941,.1185810291247891,.1749062511951207,.3502735960820878,.2743377649090085,.0780305409252121,.1054100702776504,.156196063905177,.3345302520706052,.3258330728213554,.0004265192389861,.0072457238223724,.0013650426069509,.0035256796236079,.0062588678579951,0,0
3987,La Roche College,2,6,Selective private,1,1,PA,16300,Pittsburgh,42003,Allegheny,0,212.6666666666667,.6166841886633989,.569518829307586,.0228987626572002,0,88946.96222325627,78700,.6045040547100354,.0896049567281653,.1265370643097317,.2308696213768801,.2975333941156561,.2554549634695667,.1067782627377764,.0498807476337147,.0066753270215469,.000098482820517,.6035820867475629,43270.02163744122,39800,42000,.0945886838655674,.1077630908562676,.131451785144931,.1800178580855427,.2888375376615053,.2919297282517533,.0942484027703167,.0461117011964975,.0096517410504643,.5665385903422735,.5612149517924808,.6034161705395271,.6253367942702434,.6123736435343106,.0910007599668252,.1570308078288267,.2703239572389997,.2260920647714771,.2555524101938714,.1508738007092745,.1601652006658542,.1773539631493923,.3343573118820674,.1772497235934115,.1043296452919827,.1296410128519986,.2093433275729289,.2902353142168037,.2664507000662861,.0804589112230922,.128199407835198,.1599492637324935,.2992180150472901,.3321744021619263,.1271930080469027,.1136812345483501,.1465322072680238,.274945163132013,.3376483870047106,0,.0124521747776894,.0069529875720793,.0151827431994892,.0076470335864974,0,0
3287,La Salle University,2,6,Selective private,1,1,PA,19700,Philadelphia,42101,Philadelphia,0,690.6666666666666,.5186375272550178,.6117417364737242,.0182441734867454,8.75542729613e-06,121669.1425894365,101500,.6964055071926485,.0426397740728113,.0933832077101087,.1476577899444118,.2929576881421068,.4233615401305614,.2077182421971357,.0879869914818627,.0131267723308258,.0000449885921431,.7275432962854531,64821.71808073419,58700,61300,.0676632679578161,.0708720277950872,.0667505758021234,.0962895514349186,.2269445851798401,.5391432597880307,.3003462452340771,.1469365564250463,.0211421568325465,.673081665857188,.6684438249664417,.7156540414886585,.7434202556904679,.7392245500589429,.0661404206885262,.1373543005358788,.1109155444190621,.2577222354436203,.4278674989129126,.1097504981548017,.0692200913754553,.1438248626468269,.2237646404482508,.4534399073746653,.0660456925709905,.0859247864238969,.0923348850250161,.2546030474675624,.5010915885125341,.0601365506248429,.0540764352841404,.1013865130598662,.2364542725150237,.5479462285161268,.0718849798701823,.0611776255162999,.0821836275307323,.2083190812116081,.5764346858711773,.0002053347487531,.0155825107294878,.0130465214700891,.0214021588315457,.027120812784121,0,0
1215,La Sierra University,2,6,Selective private,1,4,CA,38300,Los Angeles,6065,Riverside,0,205,.5748374988393086,.5595609182264747,.0329727571842382,.0017199453464234,114744.1669207317,81300,.6064754512251878,.1118693062744242,.1483404235966322,.1877298354887223,.2320400465337683,.3200203881064531,.1900903158071564,.1107342260639842,.0154682841151953,.0016292311205733,.617421511457902,52419.90745045732,43200,49600,.1247413205664332,.1368238197380989,.1288880687108418,.1488166868256469,.2181115823864991,.3673598423389134,.1903163937533774,.1059804555119538,.0248173576060763,.6057536340341335,.6602062696363867,.5935109455411027,.5786553734686316,.6438029283430519,.1445458410055846,.1335299770916892,.1610364679139388,.266144157580621,.2947435564081664,.1406541340903186,.1307675076902901,.0599349611708371,.1953120501100058,.4733313469385484,.1384262305868249,.1567750015553545,.1848043435790023,.1814586056481624,.3385358186306561,.1978026863264688,.1033927834462838,.1398594507492322,.2190530990221596,.3398919804558555,.0871944599479914,.1285213233875505,.1711284371386915,.2327078684766047,.3804479110491619,.0153745956214674,.032990907639919,.0164510164515505,.0141081644669752,.0370023965163001,0,0
1930,Labette Community College,1,9,Two-year (public and private not-for-profit),2,2,KS,29403,Bartlesville,20099,Labette,0,165.5,.5785648557998391,.5056948196562197,.015454843583994,8.46318320686e-06,64082.93612430772,57700,.4725015916052831,.1166567046755993,.2441200376870327,.3175321922798923,.2597569559186871,.0619341094387885,.021536330958415,.0065842688563043,.0009858316097391,.0001836550651815,.5213938593293552,33818.75037787084,30200,32300,.1015484599146573,.0975344996965574,.2082330726046076,.2946173913891542,.2672222457389412,.1323927905707396,.0496329155159844,.0145186265438416,.0046877460200358,.5347259222466608,.4720689537921164,.5378979358875277,.5372209084777481,.5397062491165492,.0814021467278436,.1757928119194671,.266865568403023,.3434580726994961,.1324814002501702,.127897998121921,.2824363529162458,.3300616371384861,.1804744239910264,.0791295878323207,.0889404628237067,.1713789758338091,.3110696430441343,.2660659232397912,.1625449950585588,.0981454965941446,.1781923620280941,.2458781138091029,.3248285187777011,.1529555087909573,.0497382433821861,.2917978811758668,.3272493686699189,.2298761150484538,.1013383917235744,.000072547765089,.0076014625200908,.0005449211672378,.0083252736548364,.0078799189937016,1,1
3283,Lackawanna College,2,9,Two-year (public and private not-for-profit),2,1,PA,18800,Scranton,42069,Lackawanna,0,274,.3935734976237127,.4067611507618224,.0240605660707285,.000093241375706,67098.66686150395,55200,.4637747256135129,.2036684949989096,.2259679831589893,.2478681043185957,.2319405002496099,.0905549172738954,.0338344007793932,.0104539042424837,.0031830979793824,.000089671751166,.48586661143706,29205.2134727608,26400,31300,.144057919364196,.1648020316257512,.2313982952583147,.2501465919775346,.2007329156871483,.1529201654512511,.053222466740585,.0129897405776941,.0002885780798323,.4478665236066438,.4660757038280042,.496687673775529,.5117887158463471,.5247043709830356,.1915960736288652,.2810707289964951,.2250227018488428,.1841745704242867,.1181359251015104,.1626908992974818,.2446995890405127,.2698359217594492,.1935689483564791,.1292046415460773,.1502135264604483,.2062146903345621,.2854031827415867,.2026253248199924,.1555432756434106,.1484456724746812,.2243452114729423,.2324629218567836,.1993148060923504,.1954313881032426,.1916329693788859,.1734857233539747,.2063097867281621,.2543036089084532,.1742679116305242,.0004578095188778,.0003182231240707,.0004979602636844,0,0,0,0
3284,Lafayette College,2,2,Other elite schools (public and private),1,1,PA,19000,Allentown,42095,Northampton,0,488,.5110683435869348,.6439412616885425,.0162692320892499,.001419495020902,290379.4021516393,156700,.8176903368426802,.0277889943220303,.0295097004947008,.0984372461549344,.1670018021399043,.6772622568884303,.5236502641130015,.3517933543466154,.0998821778965941,.0120730528275895,.7735295842272554,90217.33532914959,75300,79600,.0727859565051771,.0789685048740949,.0548232762818044,.0594501269224833,.142503501695806,.6642545902258115,.4854931124572546,.2989180001119773,.065584028983729,.7683423065829799,.7742446386993257,.7617112669706996,.7523706598522885,.7806464569653319,.1364659410067985,.0097490998064093,.0656792119431374,.202649796563491,.5854559506801639,.0882721163759282,.0310090032085806,.0868970692742961,.1483660876973575,.6454557234438377,.0576505376233646,.0862489400367572,.0585528269590129,.1310923000236413,.666455395357224,.103840140804002,.0450529729432532,.0487825657834313,.1822324872151581,.6200918332541554,.0731694680786822,.0555519756318395,.0607594847177112,.1316422244877853,.6788768470839819,.051081194391288,.0246761833221972,.0360612654034259,.0659351539867185,.0721659674479078,0,0
1578,Lagrange College,2,6,Selective private,1,3,GA,9600,LaGrange,13285,Troup,0,154,.6267659439669027,.6575936067413974,.0032230145516634,0,125953.0180262446,100800,.6946765299225266,.0513013565928183,.088855915433001,.1361932837750224,.3165073116609571,.4071421325382011,.2048523816969488,.1152803816094801,.0093032634208277,.0006078089238648,.5911751012117489,41308.71417579816,39400,41500,.0887496366742111,.0971741831666888,.150016771120323,.2005591719395825,.3177820177680711,.2344678560053345,.1063856733600041,.0625879812292206,.0096699644806916,.4747092062647725,.5478597172410973,.5752409028284478,.6186942560074134,.5992405980954438,.1257237472989046,.2383093213230888,.2553932149255268,.3177485834400215,.0628251330124584,.0809851879656079,.2132150893870478,.2560269196675205,.2999368648960008,.1498359380838231,.1265796825196772,.1406735330022782,.2287389695362921,.3184891880010406,.1855186269407118,.0800866804407448,.1071688049258669,.187345571971988,.350377358411736,.2750215842496644,.1005571409625072,.161533901061273,.1823900956624396,.2961050353341492,.2594138269796312,0,.0028789278800241,0,.0266318300163696,.0024192676380927,0,0
